OrderID,OrderDate,CustomerID,ProductID,Quantity,DiscountPercent,ShippingCost,PaymentMethod,PaymentStatus,ReturnStatus,DeliveryDays
416,05-01-2023,1477,1468,1,10,415,COD,Completed,No,3
417,04-11-2024,4871,1397,4,30,146,Debit Card,Completed,No,4
418,12-12-2024,3021,308,4,15,437,Credit Card,Completed,No,4
419,15-06-2023,1665,1308,5,10,57,Net Banking,Completed,No,4
420,23-09-2022,4493,1369,2,5,144,UPI,Completed,No,9
421,26-10-2023,2731,1300,3,5,94,COD,Completed,No,2
422,14-12-2023,1396,1350,5,15,121,Credit Card,Completed,No,9
423,06-04-2024,3898,549,3,10,252,COD,Completed,No,6
424,19-05-2022,4625,1040,1,20,383,Debit Card,Completed,No,8
425,03-04-2022,4781,183,4,25,460,UPI,Completed,No,1
426,02-03-2022,4046,868,1,25,71,UPI,Completed,No,10
427,22-11-2022,2661,1217,3,0,377,Credit Card,Completed,Yes,2
428,20-04-2023,2234,1038,3,25,238,Net Banking,Pending,Yes,7
429,17-07-2022,3323,24,3,20,483,Debit Card,Completed,No,7
430,06-08-2022,4198,806,4,5,439,Debit Card,Completed,No,7
431,19-10-2024,4219,236,2,10,158,COD,Completed,No,4
432,02-09-2024,2102,850,2,25,324,Debit Card,Completed,No,3
433,25-10-2023,1307,503,4,15,369,UPI,Completed,No,9
434,20-04-2023,1638,255,2,10,167,Credit Card,Completed,Yes,2
435,30-04-2023,1141,377,2,30,140,Net Banking,Completed,No,10
436,04-08-2022,616,1339,4,15,462,Net Banking,Completed,Yes,6
437,23-12-2022,4653,1331,2,30,61,COD,Completed,No,3
438,26-02-2024,4210,1133,2,25,309,UPI,Completed,No,1
439,10-05-2024,1567,1299,5,15,310,Debit Card,Completed,No,8
440,12-05-2022,977,1342,1,15,129,Net Banking,Completed,Yes,1
441,07-05-2022,4797,767,1,25,98,Net Banking,Completed,No,11
442,28-05-2023,1317,1269,1,30,40,Net Banking,Completed,No,9
443,23-08-2022,2340,422,5,30,51,Debit Card,Completed,No,6
444,18-03-2022,4357,131,1,5,214,COD,Pending,No,6
445,30-05-2022,2097,944,3,10,222,Credit Card,Completed,No,10
446,23-06-2024,379,1449,1,15,423,Net Banking,Completed,No,9
447,06-02-2024,3466,1169,4,5,382,Debit Card,Completed,No,1
448,02-03-2022,2272,1367,1,25,274,COD,Completed,No,8
449,23-12-2022,1047,219,3,10,100,Credit Card,Completed,No,1
450,20-10-2023,1008,197,1,10,238,Credit Card,Completed,No,6
451,09-08-2022,110,595,2,25,377,Credit Card,Completed,No,7
452,09-07-2024,2772,783,3,5,463,Credit Card,Completed,No,1
453,13-02-2024,3884,618,4,0,256,Net Banking,Completed,No,5
454,30-09-2022,2601,696,2,5,451,UPI,Completed,No,1
455,14-02-2023,3244,844,2,30,491,Net Banking,Completed,No,10
456,05-02-2023,1006,1102,5,5,62,UPI,Completed,Yes,2
457,02-06-2023,4794,1395,2,20,457,Credit Card,Completed,No,10
458,02-10-2024,306,1119,1,15,425,UPI,Completed,No,10
459,15-06-2024,959,389,2,15,117,UPI,Completed,No,8
460,09-08-2023,954,515,2,30,179,COD,Completed,No,3
461,07-04-2023,2669,47,5,5,41,COD,Completed,No,9
462,17-02-2023,3539,1182,1,15,206,Debit Card,Completed,No,2
463,28-11-2022,2678,751,1,5,460,Debit Card,Completed,No,11
464,07-06-2024,1631,271,2,25,199,COD,Completed,No,3
465,18-12-2024,1792,422,4,5,188,Debit Card,Completed,No,4
466,29-01-2023,2604,1052,4,10,398,UPI,Completed,No,3
467,26-06-2022,1972,1201,1,0,405,Net Banking,Completed,No,10
468,19-02-2022,67,87,4,30,66,COD,Completed,No,9
469,17-07-2022,835,687,1,10,284,Credit Card,Completed,No,8
470,21-02-2023,206,719,1,25,78,COD,Completed,Yes,6
471,10-03-2022,2834,862,3,30,338,Net Banking,Pending,No,4
472,15-10-2022,4251,758,1,0,124,UPI,Completed,No,7
473,11-01-2022,1715,1292,3,30,183,Debit Card,Completed,No,4
474,07-01-2024,1533,54,2,5,278,Net Banking,Completed,No,4
475,15-04-2024,3146,83,5,5,46,Net Banking,Completed,No,11
476,28-05-2022,3121,544,1,15,471,Net Banking,Completed,No,5
477,29-11-2023,708,385,2,15,256,COD,Completed,No,6
478,15-01-2023,179,523,1,10,437,Net Banking,Completed,No,5
479,17-12-2024,113,223,1,5,50,Credit Card,Completed,No,3
480,13-10-2024,757,286,5,10,114,Debit Card,Completed,No,5
481,25-01-2023,897,824,3,25,219,Credit Card,Completed,No,9
482,01-03-2023,2869,444,1,0,274,Debit Card,Completed,Yes,6
483,28-08-2024,159,89,1,5,437,Net Banking,Completed,No,8
484,22-10-2024,786,1185,3,15,270,COD,Completed,Yes,9
485,23-12-2023,1804,767,4,20,139,Credit Card,Completed,No,2
486,01-01-2024,1840,1182,5,5,208,Credit Card,Completed,Yes,11
487,10-10-2022,3169,269,5,10,138,Credit Card,Completed,No,6
488,18-05-2022,2299,908,1,25,240,Net Banking,Failed,No,3
489,17-06-2024,4079,1404,5,15,425,COD,Pending,No,6
490,25-05-2024,1543,1056,4,0,138,UPI,Completed,Yes,5
491,10-02-2024,4209,87,1,0,57,COD,Completed,No,1
492,26-05-2022,4355,93,3,0,297,UPI,Completed,No,7
493,10-06-2022,2155,802,3,15,53,UPI,Completed,No,4
494,18-09-2022,575,595,1,25,299,Debit Card,Completed,Yes,1
495,25-11-2024,3039,1113,3,10,440,Debit Card,Completed,No,11
496,03-09-2023,1382,154,3,25,324,COD,Completed,No,4
497,26-07-2022,1223,896,1,30,474,UPI,Completed,No,7
498,30-08-2022,2475,1182,2,5,154,UPI,Completed,No,11
499,18-10-2024,1502,890,5,15,131,Debit Card,Completed,Yes,10
500,18-04-2023,859,418,5,20,407,UPI,Completed,No,5
501,16-04-2022,3575,253,2,5,430,UPI,Completed,No,4
502,09-11-2023,3730,1313,3,15,248,UPI,Completed,No,3
503,16-02-2022,2966,768,5,25,452,UPI,Completed,No,8
504,04-04-2023,3192,159,4,5,135,COD,Completed,No,7
505,17-08-2023,1597,312,2,10,242,COD,Completed,No,1
506,30-05-2023,1562,799,3,30,279,Credit Card,Pending,No,2
507,10-03-2024,2523,581,4,25,202,Net Banking,Completed,No,8
508,03-01-2024,2600,435,2,20,459,Net Banking,Completed,No,4
509,20-05-2022,2392,1378,3,30,88,Credit Card,Completed,Yes,9
510,20-11-2022,2676,1006,1,25,381,Debit Card,Completed,No,10
511,13-08-2023,2184,265,3,5,428,COD,Completed,No,5
512,03-06-2022,277,1032,4,20,401,COD,Completed,No,8
513,30-12-2024,3883,1018,5,10,239,UPI,Completed,No,3
514,10-05-2023,3605,107,2,5,418,COD,Completed,No,9
515,26-11-2024,2079,932,1,20,494,Net Banking,Completed,No,11
516,21-10-2024,4343,739,2,25,46,Debit Card,Completed,No,7
517,02-10-2023,4507,1093,3,0,261,Net Banking,Completed,No,1
518,28-03-2024,4078,440,1,5,99,UPI,Completed,No,9
519,27-04-2022,4169,1162,5,30,278,COD,Completed,No,3
520,16-08-2022,1121,1382,2,20,301,COD,Completed,Yes,6
521,22-08-2024,4769,842,2,25,326,COD,Completed,No,7
522,23-06-2023,2524,895,4,10,85,Debit Card,Completed,No,9
523,03-03-2022,3371,651,3,0,284,COD,Completed,No,10
524,08-03-2022,4383,520,4,10,317,COD,Completed,No,7
525,24-11-2023,1909,1092,1,15,357,Credit Card,Completed,No,1
526,13-05-2024,3521,146,2,25,365,Credit Card,Completed,No,9
527,19-06-2023,4308,1274,1,15,337,Credit Card,Completed,No,6
528,15-02-2023,4497,384,5,10,477,Net Banking,Completed,No,7
529,17-11-2023,4751,468,5,20,153,COD,Completed,No,1
530,02-05-2022,3106,762,4,15,181,UPI,Completed,No,4
531,13-10-2022,498,890,4,10,234,Net Banking,Failed,No,3
532,23-02-2023,3588,515,4,5,67,Net Banking,Completed,No,1
533,07-11-2023,4194,1388,2,0,190,Net Banking,Completed,No,5
534,08-05-2022,2414,1423,5,15,270,UPI,Completed,No,1
535,28-04-2023,3801,120,5,5,202,COD,Completed,No,4
536,07-10-2024,463,750,4,15,166,Net Banking,Completed,No,10
537,30-05-2022,2761,55,5,0,416,Net Banking,Pending,No,4
538,14-03-2022,3458,1094,2,30,458,UPI,Pending,No,2
539,10-12-2023,273,356,3,30,497,Credit Card,Completed,No,10
540,25-05-2022,1151,1492,2,30,448,Net Banking,Pending,No,10
541,02-05-2024,3390,1312,1,30,263,UPI,Completed,No,4
542,15-06-2022,19,774,1,25,231,COD,Completed,No,1
543,07-09-2024,1617,912,4,5,312,Credit Card,Completed,No,10
544,23-09-2022,3179,1009,1,15,474,Credit Card,Completed,Yes,4
545,09-07-2023,4082,962,4,0,67,UPI,Completed,No,3
546,27-03-2022,412,1261,3,10,308,UPI,Completed,No,7
547,02-08-2022,742,218,2,30,319,Credit Card,Completed,No,7
548,14-03-2022,2672,724,5,25,476,Net Banking,Completed,No,8
549,14-10-2024,2780,1294,1,20,450,Credit Card,Completed,Yes,1
550,05-11-2024,2625,1342,3,25,374,COD,Completed,Yes,1
551,07-04-2023,515,264,2,25,402,Credit Card,Completed,No,7
552,19-12-2023,207,344,3,25,467,Net Banking,Completed,No,2
553,02-06-2024,948,827,2,20,130,COD,Pending,No,9
554,05-09-2024,2442,521,1,30,87,Net Banking,Pending,No,2
555,14-09-2023,1829,1066,4,10,360,Debit Card,Completed,No,5
556,12-04-2023,3599,1042,2,15,394,Credit Card,Completed,No,7
557,13-02-2022,2168,1234,2,25,219,COD,Completed,No,10
558,24-04-2022,1657,432,3,20,389,Credit Card,Pending,No,3
559,23-02-2022,602,330,1,15,163,COD,Completed,No,10
560,06-02-2023,712,276,3,10,59,COD,Completed,No,3
561,30-12-2024,1204,1446,4,25,247,Debit Card,Completed,Yes,9
562,16-02-2024,1392,937,5,15,428,Credit Card,Completed,Yes,11
563,07-02-2022,2697,727,3,10,491,Credit Card,Completed,No,5
564,14-09-2024,3273,747,5,5,87,Net Banking,Completed,No,10
565,17-04-2022,4926,1172,3,20,117,COD,Pending,No,4
566,03-03-2024,3132,1074,2,30,172,UPI,Completed,No,3
567,12-02-2024,3731,133,4,20,497,COD,Completed,No,5
568,14-09-2022,2667,700,5,20,283,Net Banking,Completed,No,6
569,30-05-2024,550,987,5,5,416,Net Banking,Completed,No,11
570,24-05-2024,4742,585,3,0,419,Credit Card,Completed,No,7
571,10-10-2022,3983,811,4,30,279,Debit Card,Completed,Yes,11
572,25-08-2022,1245,105,3,25,469,COD,Completed,No,9
573,15-06-2024,3887,292,5,20,50,Debit Card,Completed,No,9
574,30-08-2022,4013,232,4,15,154,Net Banking,Completed,No,5
575,24-01-2024,2550,1125,3,20,317,COD,Completed,No,1
576,22-12-2023,3205,259,2,10,52,Credit Card,Completed,Yes,4
577,01-02-2023,846,957,4,5,464,Net Banking,Completed,No,7
578,04-12-2023,4546,1316,2,25,485,Net Banking,Completed,No,9
579,13-06-2024,44,112,4,0,406,UPI,Completed,No,1
580,29-04-2022,659,1069,5,20,205,Net Banking,Completed,No,11
581,03-05-2023,4824,1181,4,30,192,Net Banking,Completed,Yes,1
582,21-04-2023,3931,225,2,5,370,UPI,Completed,No,10
583,08-07-2022,2868,904,3,25,290,Credit Card,Completed,No,9
584,21-01-2022,3648,1097,5,20,375,COD,Completed,No,10
585,11-04-2023,2783,918,2,30,67,UPI,Completed,No,11
586,25-04-2024,1692,581,1,15,380,Credit Card,Completed,No,8
587,04-04-2022,2226,1196,4,25,432,COD,Completed,No,3
588,31-01-2022,3067,1444,1,20,289,Net Banking,Completed,No,10
589,27-05-2023,1948,736,2,20,109,UPI,Completed,No,9
590,27-04-2022,1366,1438,1,5,441,Net Banking,Completed,No,3
591,06-06-2022,3131,561,2,15,388,Debit Card,Completed,Yes,6
592,27-04-2022,4534,1260,5,10,193,Credit Card,Completed,No,2
593,17-09-2022,4522,1003,3,10,461,Debit Card,Completed,No,9
594,17-06-2024,968,887,3,20,278,UPI,Completed,No,6
595,05-01-2023,1405,1263,4,25,55,Credit Card,Completed,No,7
596,02-08-2023,486,380,5,25,418,UPI,Completed,No,2
597,31-03-2022,1756,457,1,25,111,UPI,Completed,No,9
598,06-10-2023,3631,1228,5,5,469,COD,Completed,No,1
599,18-12-2023,2969,1443,1,25,259,Debit Card,Completed,No,4
600,16-05-2023,1580,84,5,5,126,Credit Card,Completed,No,4
601,22-08-2023,2796,1238,3,5,402,Credit Card,Pending,Yes,3
602,23-09-2022,51,1415,4,20,343,Credit Card,Completed,No,9
603,25-03-2024,1660,359,3,30,70,UPI,Completed,No,8
604,07-09-2024,4301,1397,3,15,170,Net Banking,Completed,Yes,4
605,08-09-2022,2788,58,5,15,311,Debit Card,Completed,No,4
606,07-06-2022,4629,684,1,25,308,Debit Card,Completed,No,7
607,06-06-2022,2156,437,5,20,418,Credit Card,Completed,No,10
608,28-05-2023,4347,1014,1,30,236,COD,Completed,No,7
609,26-02-2023,4231,874,2,5,63,Net Banking,Pending,No,5
610,10-10-2024,3162,764,4,10,156,Net Banking,Completed,No,5
611,02-01-2024,1615,840,1,15,112,Debit Card,Completed,No,6
612,28-03-2023,2737,649,2,25,118,Net Banking,Completed,No,2
613,27-06-2024,407,518,4,20,173,Net Banking,Completed,No,11
614,12-09-2023,3380,787,1,30,383,Debit Card,Completed,No,11
615,22-01-2024,4198,86,3,15,403,COD,Completed,No,9
616,23-08-2023,1385,879,4,5,396,Credit Card,Completed,No,9
617,16-05-2023,3696,1172,4,20,294,Debit Card,Completed,No,8
618,14-12-2024,4500,980,5,0,393,Net Banking,Completed,No,5
619,02-07-2023,4910,1499,4,10,105,Debit Card,Completed,No,3
620,16-10-2023,2903,667,5,10,44,Net Banking,Completed,No,3
621,28-10-2024,1630,1159,2,10,259,Debit Card,Completed,No,11
622,02-08-2022,3263,1142,4,20,144,COD,Completed,No,8
623,21-04-2022,1027,1403,1,0,418,Net Banking,Completed,No,11
624,11-12-2023,2990,264,4,30,403,Credit Card,Completed,No,2
625,21-04-2024,2225,323,4,30,185,UPI,Pending,No,5
626,22-09-2024,2921,11,1,0,82,Net Banking,Completed,No,4
627,27-07-2023,4316,263,4,30,232,Debit Card,Completed,No,3
628,10-06-2022,4269,1048,5,5,327,Credit Card,Completed,No,5
629,21-02-2023,2784,908,1,0,452,UPI,Completed,No,3
630,08-10-2022,1414,840,3,30,44,Net Banking,Completed,No,9
631,02-12-2024,4598,1165,4,30,304,Debit Card,Completed,No,5
632,18-04-2023,3649,454,4,0,62,COD,Completed,No,10
633,17-09-2023,2809,1255,5,0,392,Net Banking,Completed,No,2
634,08-03-2023,3332,1140,1,5,182,COD,Completed,No,8
635,09-09-2022,2179,280,4,20,479,UPI,Completed,No,11
636,02-02-2024,798,550,5,25,481,UPI,Completed,Yes,9
637,18-10-2022,2847,199,3,30,350,UPI,Completed,No,5
638,15-03-2022,930,670,3,30,251,UPI,Completed,No,2
639,27-04-2023,4819,1307,5,20,88,Credit Card,Completed,No,2
640,20-06-2024,3092,286,1,30,470,Net Banking,Completed,No,10
641,18-07-2024,2263,1152,4,30,106,COD,Completed,No,1
642,22-08-2022,1334,1231,5,20,128,Net Banking,Completed,No,11
643,13-02-2022,1275,885,5,15,297,UPI,Completed,No,4
644,18-10-2024,4584,258,5,5,302,Credit Card,Completed,No,1
645,11-03-2022,3481,776,2,20,484,Net Banking,Completed,No,4
646,08-07-2023,3343,657,3,25,328,Net Banking,Completed,No,6
647,24-07-2023,1218,511,2,20,296,Debit Card,Completed,No,8
648,26-02-2024,1465,560,5,20,191,COD,Completed,No,10
649,08-09-2023,4409,64,3,0,99,COD,Completed,No,1
650,23-06-2022,4175,701,4,30,199,Debit Card,Completed,No,4
651,03-05-2022,4771,141,4,30,286,COD,Completed,No,6
652,26-07-2023,14,978,2,10,102,Credit Card,Completed,No,5
653,26-02-2024,2294,740,2,10,182,Net Banking,Completed,No,6
654,11-10-2024,2046,107,3,10,424,UPI,Failed,Yes,8
655,08-02-2022,1038,213,4,20,204,COD,Completed,No,5
656,23-02-2024,4129,1040,2,0,136,UPI,Completed,No,1
657,27-02-2024,1460,388,5,5,374,COD,Completed,No,8
658,28-06-2024,257,258,5,5,318,Credit Card,Failed,No,8
659,01-04-2022,4130,1138,2,10,443,Net Banking,Completed,No,8
660,05-04-2023,4074,833,1,30,356,Credit Card,Completed,No,9
661,26-02-2023,1284,798,2,20,495,Net Banking,Completed,No,8
662,16-02-2024,3488,886,1,25,147,COD,Completed,Yes,1
663,13-01-2023,2185,38,4,5,246,UPI,Pending,No,6
664,01-06-2024,359,916,2,30,277,COD,Completed,No,10
665,26-12-2024,3792,1049,4,15,302,Debit Card,Completed,No,7
666,18-04-2022,4850,893,2,25,326,Debit Card,Completed,No,7
667,17-09-2023,3188,1076,2,5,286,COD,Completed,No,9
668,06-03-2022,4500,851,5,25,472,COD,Completed,No,10
669,14-12-2023,1226,1115,5,20,120,Net Banking,Completed,No,3
670,23-02-2022,2298,1162,1,5,286,UPI,Completed,No,4
671,20-11-2023,278,1233,4,30,489,Debit Card,Completed,No,2
672,22-06-2023,4208,61,3,20,322,COD,Completed,No,6
673,20-03-2023,1987,111,1,0,355,COD,Completed,No,4
674,26-02-2022,3545,258,2,30,430,Credit Card,Completed,Yes,10
675,30-11-2023,2794,135,2,5,333,COD,Completed,No,9
676,07-06-2024,392,60,5,5,479,Net Banking,Completed,No,7
677,25-05-2024,969,189,1,25,147,COD,Completed,No,2
678,27-04-2022,2191,336,2,10,452,UPI,Completed,No,8
679,12-08-2022,2229,625,4,30,181,Net Banking,Completed,No,2
680,05-03-2024,2627,1051,3,25,207,COD,Completed,No,5
681,12-08-2023,2846,1025,3,25,471,Debit Card,Completed,No,11
682,31-12-2024,4365,726,4,30,169,UPI,Completed,No,7
683,07-08-2024,3308,86,1,20,216,Credit Card,Completed,No,1
684,18-05-2024,2601,667,1,0,160,Debit Card,Completed,No,9
685,28-11-2024,2681,80,3,0,401,Credit Card,Completed,No,7
686,17-06-2023,4371,572,3,10,468,Debit Card,Completed,No,1
687,29-11-2022,4839,1488,4,20,333,Debit Card,Completed,No,10
688,20-02-2024,86,1432,3,10,232,Debit Card,Failed,No,5
689,15-08-2024,3135,803,4,10,296,Net Banking,Pending,No,6
690,03-05-2023,4500,801,4,20,258,Debit Card,Completed,No,5
691,28-09-2022,2240,1425,5,10,247,COD,Completed,No,1
692,01-02-2022,3365,1491,5,25,378,COD,Completed,No,11
693,29-07-2023,2046,875,2,5,43,COD,Failed,No,4
694,16-07-2023,1055,175,4,20,160,Credit Card,Pending,No,2
695,25-06-2022,3402,866,4,15,41,Debit Card,Completed,Yes,10
696,27-05-2023,3730,864,2,20,288,Credit Card,Pending,No,7
697,29-08-2023,2670,1083,5,0,174,Credit Card,Completed,No,10
698,23-11-2023,276,406,4,5,403,Debit Card,Completed,No,8
699,19-03-2024,4747,487,1,25,342,COD,Completed,No,3
700,21-03-2022,4091,754,3,25,185,COD,Completed,Yes,7
701,16-07-2023,1106,283,3,30,375,COD,Completed,No,5
702,11-01-2024,4682,737,2,5,374,COD,Completed,No,5
703,05-07-2023,2933,456,5,15,303,Debit Card,Completed,No,5
704,29-05-2023,129,222,3,5,368,Net Banking,Completed,No,8
705,26-01-2022,4352,880,2,5,121,UPI,Completed,No,5
706,12-09-2022,4327,1209,2,5,265,COD,Completed,No,7
707,21-09-2023,3569,716,5,15,129,Net Banking,Completed,No,3
708,20-10-2023,2403,1065,5,15,144,Debit Card,Pending,Yes,1
709,26-06-2023,1648,1453,1,15,242,Net Banking,Completed,No,2
710,02-01-2023,3557,683,2,25,97,UPI,Completed,No,6
711,27-06-2024,3892,780,2,5,334,Debit Card,Completed,No,4
712,05-08-2024,2194,708,1,20,101,UPI,Failed,No,10
713,05-02-2022,2048,250,4,20,41,COD,Completed,No,8
714,19-06-2024,3105,707,5,0,325,Debit Card,Completed,No,7
715,19-01-2022,4356,1254,1,20,308,UPI,Completed,No,10
716,13-08-2024,2135,4,3,10,438,Debit Card,Completed,No,10
717,17-03-2022,843,449,2,20,102,Credit Card,Completed,No,8
718,05-01-2024,1972,887,2,15,66,COD,Completed,No,9
719,10-09-2024,4361,511,5,30,126,Net Banking,Completed,Yes,8
720,23-03-2023,3904,898,4,25,196,Credit Card,Completed,No,5
721,16-04-2024,3614,46,4,10,40,Credit Card,Completed,No,9
722,30-04-2022,392,331,5,5,463,Debit Card,Completed,No,4
723,12-06-2022,2280,126,5,15,307,Debit Card,Completed,No,11
724,21-07-2023,901,1161,4,20,366,Credit Card,Completed,No,7
725,06-10-2023,4684,1213,5,25,431,UPI,Failed,No,9
726,12-05-2022,2495,1167,4,5,46,Net Banking,Completed,No,7
727,21-06-2024,1153,585,1,0,380,Net Banking,Completed,No,7
728,04-01-2023,1295,1450,2,15,225,Debit Card,Completed,No,8
729,13-06-2023,466,1202,5,10,404,COD,Completed,No,3
730,20-07-2023,2176,350,3,15,386,Credit Card,Completed,No,1
731,16-06-2023,3246,1459,3,30,464,COD,Completed,No,9
732,10-10-2024,488,1250,3,10,294,Credit Card,Completed,Yes,7
733,18-09-2022,2939,278,4,10,189,Debit Card,Completed,Yes,7
734,11-04-2023,2627,1118,1,0,293,Debit Card,Completed,Yes,2
735,24-12-2022,950,330,1,30,380,Net Banking,Completed,No,11
736,28-10-2022,4502,1474,5,10,417,Credit Card,Completed,No,9
737,12-04-2022,1050,478,1,5,58,COD,Completed,No,11
738,22-04-2023,4076,1174,3,10,141,Debit Card,Completed,No,1
739,23-08-2022,4460,510,1,25,329,Credit Card,Completed,No,6
740,20-03-2022,1391,757,5,10,86,Net Banking,Completed,No,7
741,13-01-2023,1084,923,2,25,106,Credit Card,Failed,No,6
742,03-11-2024,4647,1371,3,10,234,Debit Card,Completed,No,2
743,20-06-2024,1659,1301,4,15,107,COD,Completed,No,10
744,12-10-2023,4388,31,3,10,211,Debit Card,Completed,No,2
745,27-03-2022,1818,1401,5,15,131,COD,Completed,No,5
746,12-04-2023,191,1062,3,30,268,Credit Card,Completed,No,10
747,05-05-2022,461,551,1,25,143,Net Banking,Completed,Yes,8
748,15-06-2023,2522,676,5,30,259,COD,Completed,No,10
749,12-06-2023,3477,356,5,30,353,COD,Completed,No,5
750,03-02-2022,2706,961,2,15,417,Net Banking,Completed,No,11
751,25-12-2023,4367,267,3,20,406,COD,Completed,No,1
752,02-04-2022,1158,290,3,0,465,Net Banking,Completed,No,10
753,26-04-2023,4267,1253,3,0,499,UPI,Completed,No,3
754,18-12-2023,28,1044,5,25,205,Debit Card,Completed,No,2
755,12-08-2022,4232,63,1,25,217,Credit Card,Completed,Yes,9
756,08-06-2022,2973,170,2,0,290,Net Banking,Completed,No,7
757,04-11-2024,3025,13,2,10,88,COD,Completed,No,8
758,27-06-2024,4984,649,4,20,306,Credit Card,Completed,No,1
759,20-08-2022,1265,389,2,25,479,Credit Card,Completed,No,4
760,12-11-2024,856,736,3,20,414,COD,Completed,Yes,10
761,08-06-2022,4026,1372,4,0,168,COD,Completed,No,7
762,01-05-2023,1252,357,4,0,291,Debit Card,Completed,No,4
763,22-02-2023,4605,633,1,0,363,Credit Card,Completed,No,9
764,30-10-2023,3871,1195,2,15,341,COD,Completed,No,4
765,31-01-2024,1327,198,2,30,217,COD,Completed,No,9
766,01-05-2024,1026,1193,3,25,289,UPI,Completed,No,2
767,27-05-2022,362,157,1,15,327,Debit Card,Completed,No,10
768,23-05-2024,1219,1348,5,10,300,Net Banking,Completed,Yes,10
769,03-08-2023,606,1234,5,30,228,Debit Card,Completed,No,11
770,21-10-2022,1671,1220,5,5,427,Credit Card,Completed,No,9
771,20-02-2022,4812,270,4,15,344,COD,Completed,No,4
772,31-10-2023,2298,62,5,20,338,Credit Card,Completed,No,1
773,08-01-2024,2195,498,3,15,471,COD,Completed,No,2
774,18-11-2023,4444,738,5,30,292,Net Banking,Completed,No,2
775,15-04-2024,1278,117,2,30,230,Debit Card,Completed,No,9
776,07-02-2024,399,915,1,20,54,Debit Card,Completed,No,10
777,21-08-2024,2173,1437,1,20,431,Credit Card,Completed,No,10
778,26-08-2023,2811,982,2,15,200,COD,Completed,No,1
779,05-03-2022,2653,718,1,30,409,Net Banking,Completed,No,4
780,25-11-2022,2940,868,1,25,187,Credit Card,Completed,No,5
781,25-01-2024,822,301,2,30,256,COD,Pending,No,2
782,02-04-2022,4998,327,3,15,265,Net Banking,Completed,No,8
783,19-08-2023,945,1339,4,0,102,Credit Card,Completed,No,3
784,04-11-2022,3479,950,5,30,112,UPI,Completed,No,5
785,22-02-2022,2780,733,2,30,339,Debit Card,Pending,No,3
